pet_id,name,age,gender,size,status,date_arrived,adopted_date,type_id,breed_id,shelter_id,snapshot_date,snapshot_file
d6eab259-3cc7-44dd-abae-d09a05fd25c3,Pet_8784,8,Female,Small,Adopted,2025-11-22,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,306885b3-2b93-482d-ac88-735b012acfd9,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
2242ce3e-4f99-4720-8397-ec0c8c7f8c00,Pet_5017,6,Male,Small,Available,2025-12-19,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,e2b05c44-606c-416a-ba68-a896baadfb74,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
95b2c434-ab8c-47ca-93ec-9aedb6923ab4,Pet_4085,12,Male,Small,Adopted,2025-09-21,2025-12-31,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,6f52367b-0d5f-49d4-8ec0-38777e4c92a1,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
e9d8bb86-3e72-4d4c-bd1e-15823d97e111,Pet_1448,13,Male,Medium,Adopted,2025-09-30,2025-10-19,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,1f1c8ccb-5fc3-4357-a9fc-2a5eff4b400e,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
db6960f8-7b9b-4f53-a70a-1667cbd9ab0b,Pet_5963,8,Female,Medium,Adopted,2025-08-11,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,43b69617-bb3b-4660-9c3c-7ac39b5a5484,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
2146cc6f-b815-4c5d-b59d-78aa48e6206a,Pet_7289,14,Female,Small,Available,2025-07-10,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,c7051977-4d8f-433c-933c-8e6ec592d991,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
60ccdb65-b55a-4446-bd03-a7d6aa16315c,Pet_6881,10,Female,Medium,Pending,2025-11-30,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,9ad86cbd-8cdd-4987-a6ee-a96a6cbde307,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
0b305110-3b43-4a32-ac2a-f2e7e83ee21b,Pet_4905,5,Male,Medium,Pending,2025-11-29,,dc47c99b-8a16-4667-ab3f-ea339ece6697,04c2400d-d6d2-4b05-b2a3-ce5385cf444f,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
7d507603-6d71-464a-9eb3-a8b77c1fe4fb,Pet_3559,13,Male,Small,Adopted,2025-10-03,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,eb54b275-04fd-4545-bccc-f06ad68e60c1,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
8dcc3529-07e4-4090-a761-575e98622c98,Pet_3525,5,Female,Large,Available,2025-10-25,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,d367fc39-9ed9-4c6b-b922-6fa9a3d59d1d,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
27c1126f-8410-47c6-8532-f245cf8080e0,Pet_4939,12,Male,Medium,Pending,2025-11-24,,dc47c99b-8a16-4667-ab3f-ea339ece6697,d56c4887-d338-417f-b819-3543ee5906be,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
6afad6e2-4d8d-4e2d-b4b5-fe8a7b82f0d4,Pet_6135,7,Male,Small,Available,2025-12-09,,dc47c99b-8a16-4667-ab3f-ea339ece6697,306885b3-2b93-482d-ac88-735b012acfd9,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
04be7f16-65f1-4d26-bd19-ae1ec51b5f28,Pet_1544,10,Male,Large,Available,2025-12-16,,dc47c99b-8a16-4667-ab3f-ea339ece6697,27af15ad-733a-4bd6-881d-3e6968be44e8,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
58a1e16b-6661-4c93-bcd4-46d5e1ac9bee,Pet_1790,13,Male,Large,Available,2025-07-13,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,711aca00-e4da-416d-807c-b5c25fcab1d2,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
f4e4b216-1db8-436d-bce4-2895957b9c23,Pet_2262,12,Female,Medium,Adopted,2025-10-07,2025-12-07,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,9ad86cbd-8cdd-4987-a6ee-a96a6cbde307,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
d02d8f4b-28dc-48e9-860e-07eeaa320be7,Pet_5586,8,Male,Small,Pending,2025-09-01,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,c0b17046-cba1-4927-a6cf-e97a9f8f73ec,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
de9749b9-9a05-4892-aa2a-6f389c5b7973,Pet_9238,3,Female,Large,Adopted,2025-12-20,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,43b69617-bb3b-4660-9c3c-7ac39b5a5484,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
bd4d19f7-b89a-414a-ae7b-2467b9fce897,Pet_5654,11,Male,Small,Available,2025-11-05,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,e2b05c44-606c-416a-ba68-a896baadfb74,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
d5fdf492-f8bf-4bbb-9b9b-113ef8cb6189,Pet_3100,1,Male,Large,Adopted,2025-08-24,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,27af15ad-733a-4bd6-881d-3e6968be44e8,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
2e0c0a37-a2b7-421b-9657-6fd1ffcad111,Pet_2069,4,Female,Small,Adopted,2025-09-02,2025-11-11,dc47c99b-8a16-4667-ab3f-ea339ece6697,433d6004-c694-44e1-9d4a-513a341dc6a9,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
869c7e3c-7744-49be-acf3-e31e978e19ec,Pet_8434,1,Male,Medium,Pending,2025-08-24,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,d367fc39-9ed9-4c6b-b922-6fa9a3d59d1d,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
51deaac9-c961-4036-abb1-95eeb7f415cb,Pet_9551,13,Male,Small,Pending,2025-10-08,,dc47c99b-8a16-4667-ab3f-ea339ece6697,0f5de5f3-4c81-4252-98e1-05eb38d9eb15,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
d33e3f76-d44d-4de2-a803-b03a0fa49cf2,Pet_1911,9,Male,Large,Adopted,2025-09-07,2025-10-05,dc47c99b-8a16-4667-ab3f-ea339ece6697,43b69617-bb3b-4660-9c3c-7ac39b5a5484,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
8061f47c-6af4-4e00-a35d-fe818e5e4082,Pet_1103,7,Male,Medium,Adopted,2025-12-14,2025-12-31,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,659204d9-557f-4cc3-88e4-ae7ae9f37f16,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
36e1b0ca-49a3-4112-b209-78618db79b1d,Pet_6109,6,Male,Large,Pending,2025-10-10,,dc47c99b-8a16-4667-ab3f-ea339ece6697,27af15ad-733a-4bd6-881d-3e6968be44e8,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
84d32907-de99-4265-8e8b-9385c9839853,Pet_4027,12,Female,Large,Adopted,2025-11-10,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,27af15ad-733a-4bd6-881d-3e6968be44e8,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
33f13d99-14bc-4ffb-8f5c-b83daaaf2a8d,Pet_4178,15,Male,Large,Adopted,2025-10-18,2025-12-18,dc47c99b-8a16-4667-ab3f-ea339ece6697,acc6929e-bb51-458c-8f51-c7180434257a,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
d646be2e-9868-4ec8-8fa9-87be7923dade,Pet_3396,4,Male,Small,Adopted,2025-09-10,2025-11-14,dc47c99b-8a16-4667-ab3f-ea339ece6697,27af15ad-733a-4bd6-881d-3e6968be44e8,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
529d7818-29b5-4684-9496-924f18d924b7,Pet_6090,13,Female,Large,Available,2025-11-01,,dc47c99b-8a16-4667-ab3f-ea339ece6697,306885b3-2b93-482d-ac88-735b012acfd9,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
f0a4a2d4-10b5-4c0c-a173-fa8dce6f5ac2,Pet_9921,1,Male,Small,Pending,2025-08-15,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,1f1c8ccb-5fc3-4357-a9fc-2a5eff4b400e,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
8c5dd07a-7b64-4a8a-9146-2f684e351143,Pet_3125,7,Male,Medium,Available,2025-09-11,,dc47c99b-8a16-4667-ab3f-ea339ece6697,433d6004-c694-44e1-9d4a-513a341dc6a9,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
79734197-5db8-4360-a895-a3305fda8a4d,Pet_7217,10,Male,Small,Adopted,2025-08-06,2025-09-19,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,fb17b928-223b-4549-8027-b4355c6fd8bd,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
d2d404d5-bf49-4038-ab4a-eb46f6b28d4b,Pet_5935,4,Female,Medium,Adopted,2025-12-05,2026-01-11,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,e2b05c44-606c-416a-ba68-a896baadfb74,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
1568d0cb-2d19-4ad3-8928-08921e48c93e,Pet_1943,12,Male,Large,Adopted,2025-09-16,2025-12-31,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,659204d9-557f-4cc3-88e4-ae7ae9f37f16,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
7b08df02-6162-48f6-a5c1-d7e86f106d55,Pet_3073,14,Female,Medium,Pending,2025-09-23,,dc47c99b-8a16-4667-ab3f-ea339ece6697,eb54b275-04fd-4545-bccc-f06ad68e60c1,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
f9c12511-fc3f-4e9e-8954-636fdb3a30ef,Pet_3183,3,Female,Large,Adopted,2025-12-05,2026-02-13,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,c0b17046-cba1-4927-a6cf-e97a9f8f73ec,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
69eee330-acd4-4cb8-a724-62f55e9e8180,Pet_2970,2,Female,Medium,Available,2025-11-29,,dc47c99b-8a16-4667-ab3f-ea339ece6697,4a8dbd1b-89be-4e93-a914-3c1cb3a4af0d,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
205dc052-1a40-4632-9d2c-18d2eeca787d,Pet_9300,11,Female,Small,Available,2025-09-26,,dc47c99b-8a16-4667-ab3f-ea339ece6697,6c841531-0151-4d47-a3d8-57c9c3dd1448,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
2134660b-e440-443f-a9a1-0e4ce0bdf0fb,Pet_3208,4,Female,Small,Available,2025-07-23,,dc47c99b-8a16-4667-ab3f-ea339ece6697,433d6004-c694-44e1-9d4a-513a341dc6a9,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
36412abd-e175-462b-a4bd-b8c0f19dac43,Pet_4515,3,Male,Large,Adopted,2025-08-21,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,67caf719-6a1c-4822-b87f-10d497c70548,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
89847193-56f9-4d98-b2dc-7382b811f1da,Pet_4914,1,Female,Small,Pending,2025-09-14,,dc47c99b-8a16-4667-ab3f-ea339ece6697,2770f83d-478b-491d-bb79-71ac79d4a920,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
67b13196-96b9-4731-aa9d-8eac5824fdc4,Pet_7500,1,Female,Large,Adopted,2025-12-19,2025-12-31,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,fb17b928-223b-4549-8027-b4355c6fd8bd,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
afbe9d66-acb8-4c91-88a8-7b3dee83af8d,Pet_3783,3,Male,Small,Available,2025-10-28,,dc47c99b-8a16-4667-ab3f-ea339ece6697,67caf719-6a1c-4822-b87f-10d497c70548,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
c8684e5b-0136-4ef9-bf76-6be9317e0d7e,Pet_4539,3,Male,Large,Available,2025-11-21,,dc47c99b-8a16-4667-ab3f-ea339ece6697,2770f83d-478b-491d-bb79-71ac79d4a920,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
f2a9774d-5cb8-4fe3-9b09-945909e6550f,Pet_4991,9,Female,Medium,Adopted,2025-11-20,2025-12-31,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,cd9becf9-b784-46fb-b5aa-4a3934d83b5d,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
0420a6b2-87de-423a-9754-97f46f15aeee,Pet_6159,1,Female,Small,Pending,2025-07-05,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,cfbe75fb-c5e4-4efc-a6d9-abb87151c122,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
75b9310c-6686-440b-b573-ac44434463b8,Pet_7561,9,Male,Small,Available,2025-12-06,,dc47c99b-8a16-4667-ab3f-ea339ece6697,4a8dbd1b-89be-4e93-a914-3c1cb3a4af0d,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
747588b9-f05e-46d6-8f7e-3ef706d60bad,Pet_8240,2,Male,Small,Pending,2025-09-06,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,6f52367b-0d5f-49d4-8ec0-38777e4c92a1,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
8c3bb5fd-adf6-4a1d-940c-cf94b229d30c,Pet_5262,7,Female,Medium,Pending,2025-12-23,,dc47c99b-8a16-4667-ab3f-ea339ece6697,2770f83d-478b-491d-bb79-71ac79d4a920,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
3c84e3d9-76ff-4091-b15e-963c25c2bc8e,Pet_3624,0,Male,Medium,Pending,2025-07-08,,dc47c99b-8a16-4667-ab3f-ea339ece6697,04c2400d-d6d2-4b05-b2a3-ce5385cf444f,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
e2674d98-b38c-4861-ac4d-3faf7c97a488,Pet_3400,4,Female,Medium,Available,2025-10-03,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,cd9becf9-b784-46fb-b5aa-4a3934d83b5d,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
ea646807-fe5f-43fa-b0fa-1eef072388b6,Pet_2433,0,Female,Large,Pending,2025-11-30,,dc47c99b-8a16-4667-ab3f-ea339ece6697,67caf719-6a1c-4822-b87f-10d497c70548,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
4e3691ae-317c-436f-b56b-f562b0f0b95e,Pet_3634,6,Male,Medium,Pending,2025-09-15,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,fb17b928-223b-4549-8027-b4355c6fd8bd,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
9a17140f-6f3e-45e8-899e-ab5caacee5e3,Pet_7776,14,Male,Small,Adopted,2025-07-25,2025-08-05,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,6f52367b-0d5f-49d4-8ec0-38777e4c92a1,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
95227fab-06ad-4340-a2a1-f331ea492e57,Pet_8155,4,Male,Medium,Available,2025-11-27,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,659204d9-557f-4cc3-88e4-ae7ae9f37f16,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
e5d81652-5ebb-44ea-a157-7a46d2c670fb,Pet_9767,0,Female,Medium,Adopted,2025-12-13,2026-01-02,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,c0b17046-cba1-4927-a6cf-e97a9f8f73ec,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
ec556991-bac9-4353-b79b-b4244ef04c9a,Pet_8883,5,Female,Small,Available,2025-08-11,,dc47c99b-8a16-4667-ab3f-ea339ece6697,eb54b275-04fd-4545-bccc-f06ad68e60c1,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
b3ade488-9f12-4aa4-8865-e4063d26d4bf,Pet_3696,15,Male,Large,Adopted,2025-09-28,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,27af15ad-733a-4bd6-881d-3e6968be44e8,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
77388b21-12ae-44dc-b86b-dd898e74cf4e,Pet_6054,2,Female,Small,Pending,2025-09-01,,dc47c99b-8a16-4667-ab3f-ea339ece6697,04c2400d-d6d2-4b05-b2a3-ce5385cf444f,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
8a034a16-8b28-42e3-bd34-d25f57a22142,Pet_1832,2,Male,Large,Available,2025-11-07,,dc47c99b-8a16-4667-ab3f-ea339ece6697,4326ae87-1753-4d1b-9743-7338187ae611,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
facf9c91-5813-4474-84e6-f48b72309297,Pet_7839,8,Female,Small,Adopted,2025-08-30,2025-09-08,dc47c99b-8a16-4667-ab3f-ea339ece6697,4a8dbd1b-89be-4e93-a914-3c1cb3a4af0d,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
b2d096da-c1cc-404d-bbd8-fc1899412976,Pet_9247,8,Male,Medium,Adopted,2025-11-03,2025-12-31,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,1f1c8ccb-5fc3-4357-a9fc-2a5eff4b400e,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
bc9a8dfc-f5a0-47bc-bc96-33db213e4466,Pet_7950,0,Male,Small,Adopted,2025-11-10,2025-11-27,dc47c99b-8a16-4667-ab3f-ea339ece6697,0f5de5f3-4c81-4252-98e1-05eb38d9eb15,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
096fc140-1f11-4814-b5fa-6c5c9db3a883,Pet_6472,14,Female,Small,Available,2025-11-12,,dc47c99b-8a16-4667-ab3f-ea339ece6697,d7311d66-c62a-4d30-bb8f-3aae60dd207d,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
1398b421-23db-448b-a9dc-6945f8dabd3e,Pet_3345,15,Male,Medium,Adopted,2025-11-06,2026-01-28,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,711aca00-e4da-416d-807c-b5c25fcab1d2,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
8d71a5c3-594a-4a1e-8fc8-da1ef07d8dde,Pet_6410,4,Female,Small,Available,2025-09-28,,dc47c99b-8a16-4667-ab3f-ea339ece6697,4a8dbd1b-89be-4e93-a914-3c1cb3a4af0d,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
b79f3fca-d1c7-4fc1-91b3-a4206de8897d,Pet_6173,0,Female,Large,Available,2025-10-23,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,d367fc39-9ed9-4c6b-b922-6fa9a3d59d1d,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
d8cd7e78-6348-490d-85a3-5ec21cb342eb,Pet_2175,14,Male,Small,Pending,2025-09-23,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,cfbe75fb-c5e4-4efc-a6d9-abb87151c122,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
639acacb-0d48-44c3-a79d-75a93d76ae99,Pet_2775,2,Female,Small,Available,2025-10-15,,dc47c99b-8a16-4667-ab3f-ea339ece6697,4a8dbd1b-89be-4e93-a914-3c1cb3a4af0d,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
95a9c244-db2b-49d0-8825-6e1e531547ce,Pet_4445,7,Male,Large,Adopted,2025-10-31,2026-01-19,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,cd9becf9-b784-46fb-b5aa-4a3934d83b5d,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
9cc34977-e2a9-45d3-8137-fc91c26cda92,Pet_1640,3,Male,Medium,Adopted,2025-10-02,2025-12-26,dc47c99b-8a16-4667-ab3f-ea339ece6697,04c2400d-d6d2-4b05-b2a3-ce5385cf444f,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
c4e9cc77-0ae9-43fc-b85f-ebb1975d16fe,Pet_4596,13,Male,Small,Pending,2025-09-19,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,cfbe75fb-c5e4-4efc-a6d9-abb87151c122,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
575cf6aa-b624-43e4-b1b6-a2a276a18419,Pet_4024,12,Male,Large,Pending,2025-12-24,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,cfbe75fb-c5e4-4efc-a6d9-abb87151c122,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
7d14a096-a9c4-4d94-a13b-77e535ef01f1,Pet_4262,10,Female,Large,Adopted,2025-08-27,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,43b69617-bb3b-4660-9c3c-7ac39b5a5484,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
f273f382-ad7b-4f2a-8ef1-ac62e77711ac,Pet_4144,6,Male,Small,Adopted,2025-07-15,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,433d6004-c694-44e1-9d4a-513a341dc6a9,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
c7c5d671-5e41-41ac-b1f0-c156d32ec54d,Pet_3854,3,Female,Medium,Adopted,2025-12-21,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,04c2400d-d6d2-4b05-b2a3-ce5385cf444f,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
e5d3c695-5026-4acb-970a-459161c3db81,Pet_7241,15,Male,Small,Pending,2025-10-01,,dc47c99b-8a16-4667-ab3f-ea339ece6697,0f5de5f3-4c81-4252-98e1-05eb38d9eb15,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
65b3e802-ed5c-4815-8551-9ef8c93e5f5e,Pet_7916,1,Male,Small,Adopted,2025-08-03,2025-08-20,dc47c99b-8a16-4667-ab3f-ea339ece6697,acc6929e-bb51-458c-8f51-c7180434257a,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
5a6a20dd-4eca-40ad-9bd2-ff92c9831a3c,Pet_8240,13,Male,Small,Pending,2025-11-16,,dc47c99b-8a16-4667-ab3f-ea339ece6697,433d6004-c694-44e1-9d4a-513a341dc6a9,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
b93f9a2d-c0f8-462c-9367-99bcecef92b9,Pet_4024,2,Female,Medium,Pending,2025-07-22,,dc47c99b-8a16-4667-ab3f-ea339ece6697,4a8dbd1b-89be-4e93-a914-3c1cb3a4af0d,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
8293744c-4d29-46f9-bb02-3361d7bfcd44,Pet_7918,4,Female,Large,Available,2025-09-08,,dc47c99b-8a16-4667-ab3f-ea339ece6697,eb54b275-04fd-4545-bccc-f06ad68e60c1,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
1aded286-13bd-4995-ac58-47e68f5b884d,Pet_5833,0,Male,Medium,Adopted,2025-09-21,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,acc6929e-bb51-458c-8f51-c7180434257a,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
ed12751f-1b49-4022-8d31-3f5634a73e97,Pet_1276,1,Male,Medium,Available,2025-10-20,,dc47c99b-8a16-4667-ab3f-ea339ece6697,306885b3-2b93-482d-ac88-735b012acfd9,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
5efb87f1-d31e-44fa-a0f8-1c71e0361899,Pet_3159,5,Male,Small,Pending,2025-08-15,,dc47c99b-8a16-4667-ab3f-ea339ece6697,d7311d66-c62a-4d30-bb8f-3aae60dd207d,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
